identifiedby_att,correto?,probabilidade_corretude,nome_real,scientificname
"Carvalho-Silva, M",1,0.666115846748424,Peperomia rotundifolia,Peperomia rotundifolia
"Guimarães, EF",1,0.5517673859512532,Piper xylosteoides,Piper xylosteoides
"Callejas, R",0,0.3774320048619951,Piper,Piper nigrispicum
"Marcusso, GM",0,0.49601208795674395,Piper,Piper curtistilum
"Carvalho-Silva, M",1,0.666115846748424,Piper aduncum,Piper aduncum
"Guimarães, EF",1,0.5517673859512532,Piper crassinervium,Piper crassinervium
"Carvalho-Silva, M",0,0.666115846748424,Peperomia,Peperomia rostulatiformis
"Callejas, R",0,0.3774320048619951,Piper arboreum,Piper arboreum arboreum
"Guimarães, EF",1,0.5517673859512532,Peperomia obtusifolia,Peperomia obtusifolia
T. G. Yuncker,1,0.35511217658388483,Piper rivinoides,Piper rivinoides
R. Callejas Posada,0,0.34733634486387627,Piper corcovadensis,Piper corcovadensis blanchetii
T. G. Yuncker,0,0.35511217658388483,Piper,Piper piritubanum
"Guimarães, EF",1,0.5517673859512532,Peperomia arifolia,Peperomia arifolia
R. Callejas Posada,0,0.34733634486387627,Piper,Piper laevigatum
R. Callejas Posada,1,0.34733634486387627,Piper gaudichaudianum,Piper gaudichaudianum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia delicatula,Peperomia delicatula
T. G. Yuncker,0,0.35511217658388483,Peperomia trineuroides,Peperomia trineurioides
"Callejas, R",1,0.3774320048619951,Peperomia calophylla,Peperomia calophylla
"Marcusso, GM",0,0.49601208795674395,Peperomia calophylla,Peperomia cyclophylla
"Carvalho-Silva, M",1,0.666115846748424,Peperomia circinnata,Peperomia circinnata
"Marcusso, GM",0,0.49601208795674395,Peperomia tetraphylla,Piperomia tetraphylla
T. G. Yuncker,1,0.35511217658388483,Piper rivinoides,Piper rivinoides
M. Carvalho-Silva,1,0.6422100011643508,Piper glabratum,Piper glabratum
T. G. Yuncker,1,0.35511217658388483,Piper arboreum,Piper arboreum
"Carvalho-Silva, M",0,0.666115846748424,Piper,Piper chimonanthifolium
"Carvalho-Silva, M",1,0.666115846748424,Peperomia obtusifolia,Peperomia obtusifolia
"Carvalho-Silva, M",0,0.666115846748424,Piper,Piper brumadinense
George Azevedo de Queiroz,1,0.45585887617132365,Piper rivinoides,Piper rivinoides
T. G. Yuncker,1,0.35511217658388483,Piper hispidum,Piper hispidum
T. G. Yuncker,0,0.35511217658388483,Peperomia,Peperomia gracilicaulis
George Azevedo de Queiroz,1,0.45585887617132365,Piper mollicomum,Piper mollicomum
"Marcusso, GM",1,0.49601208795674395,Peperomia blanda,Peperomia blanda
George Azevedo de Queiroz,1,0.45585887617132365,Piper hoffmannseggianum,Piper hoffmannseggianum
"Callejas, R",1,0.3774320048619951,Peperomia ouabianae,Peperomia ouabianae
M. Carvalho-Silva,1,0.6422100011643508,Piper gaudichaudianum,Piper gaudichaudianum
M. Carvalho-Silva,0,0.6422100011643508,Peperomia,Peperomia humifusa
"Guimarães, EF",1,0.5517673859512532,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",0,0.5517673859512532,Piper,Piper scutifolium
"Guimarães, EF",0,0.5517673859512532,Piper aduncum,Piper
"Callejas, R",0,0.3774320048619951,Piper,Piper nigrispicum
"Guimarães, EF",1,0.5517673859512532,Piper gaudichaudianum,Piper gaudichaudianum
George Azevedo de Queiroz,1,0.45585887617132365,Peperomia urocarpa,Peperomia urocarpa
M. Carvalho-Silva,1,0.6422100011643508,Peperomia rhombea,Peperomia rhombea
"Carvalho-Silva, M",1,0.666115846748424,Piper aduncum,Piper aduncum
R. Callejas Posada,0,0.34733634486387627,Piper,Piper piresii
"Guimarães, EF",0,0.5517673859512532,Piper,Piper hemmendorffii
"Callejas, R",0,0.3774320048619951,Peperomia decora,Peperomia decora pilosa
"Marcusso, GM",1,0.49601208795674395,Peperomia corcovadensis,Peperomia corcovadensis
"Guimarães, EF",1,0.5517673859512532,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",0,0.5517673859512532,Piper,Piper lucaeanum
"Guimarães, EF",1,0.5517673859512532,Piper hispidum,Piper hispidum
R. Callejas Posada,0,0.34733634486387627,Piper,Piper glabrescens
M. Carvalho-Silva,1,0.6422100011643508,Piper lhotzkyanum,Piper lhotzkyanum
T. G. Yuncker,1,0.35511217658388483,Piper gaudichaudianum,Piper gaudichaudianum
"Callejas, R",0,0.3774320048619951,Piper,Piper flavicans
"Callejas, R",1,0.3774320048619951,Peperomia tetraphylla,Peperomia tetraphylla
"Guimarães, EF",1,0.5517673859512532,Piper ovatum,Piper ovatum
"Carvalho-Silva, M",1,0.666115846748424,Piper hispidum,Piper hispidum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia galioides,Peperomia galioides
"Carvalho-Silva, M",1,0.666115846748424,Piper crassinervium,Piper crassinervium
R. Callejas Posada,0,0.34733634486387627,Piper,Piper substilosum
T. G. Yuncker,1,0.35511217658388483,Piper malacophyllum,Piper malacophyllum
D. Monteiro,0,0.6375868427624473,Piper,Piper lepturum
"Callejas, R",0,0.3774320048619951,Piper,Piper subglabrifolium
"Carvalho-Silva, M",1,0.666115846748424,Peperomia subrubrispica,Peperomia subrubrispica
D. Monteiro,1,0.6375868427624473,Peperomia clivicola,Peperomia clivicola
R. Callejas Posada,0,0.34733634486387627,Piper corcovadensis,Piper corcovadensis corcovadensis
T. G. Yuncker,1,0.35511217658388483,Peperomia tetraphylla,Peperomia tetraphylla
"Marcusso, GM",1,0.49601208795674395,Peperomia alata,Peperomia alata
T. G. Yuncker,0,0.35511217658388483,Piper,Piper cubataonum
T. G. Yuncker,1,0.35511217658388483,Peperomia alata,Peperomia alata
"Carvalho-Silva, M",1,0.666115846748424,Piper amalago,Piper amalago
"Guimarães, EF",1,0.5517673859512532,Peperomia martiana,Peperomia martiana
R. Callejas Posada,1,0.34733634486387627,Piper dilatatum,Piper dilatatum
"Guimarães, EF",1,0.5517673859512532,Piper mikanianum,Piper mikanianum
"Guimarães, EF",1,0.5517673859512532,Piper dumosum,Piper dumosum
"Callejas, R",1,0.3774320048619951,Piper malacophyllum,Piper malacophyllum
"Guimarães, EF",0,0.5517673859512532,Piper,Piper diospyrifolium
"Carvalho-Silva, M",0,0.666115846748424,Piper,Piper chimonanthifolium
"Machado-Silva, T.",1,0.9177790424296651,Peperomia diaphanoides,Peperomia diaphanoides
"Guimarães, EF",1,0.5517673859512532,Piper miquelianum,Piper miquelianum
T. G. Yuncker,1,0.35511217658388483,Peperomia rotundifolia,Peperomia rotundifolia
"Guimarães, EF",1,0.5517673859512532,Piper amalago,Piper amalago
D. Monteiro,1,0.6375868427624473,Piper peltatum,Piper peltatum
"Carvalho-Silva, M",1,0.666115846748424,Piper permucronatum,Piper permucronatum
M. Carvalho-Silva,1,0.6422100011643508,Piper gaudichaudianum,Piper gaudichaudianum
T. G. Yuncker,0,0.35511217658388483,Piper,Piper obumbratum
"Callejas, R",0,0.3774320048619951,Piper gaudichaudianum,Piper gaudichaudianum minor
George Azevedo de Queiroz,0,0.45585887617132365,Piper arboreum,Piper arboreum arboreum
"Guimarães, EF",1,0.5517673859512532,Piper mollicomum,Piper mollicomum
George Azevedo de Queiroz,1,0.45585887617132365,Piper hoffmannseggianum,Piper hoffmannseggianum
"Guimarães, EF",0,0.5517673859512532,Piper,Piper eucalyptifolium
M. Carvalho-Silva,1,0.6422100011643508,Peperomia obtusifolia,Peperomia obtusifolia
"Carvalho-Silva, M",1,0.666115846748424,Piper crassinervium,Piper crassinervium
"Carvalho-Silva, M",1,0.666115846748424,Peperomia obtusifolia,Peperomia obtusifolia
George Azevedo de Queiroz,0,0.45585887617132365,Piper,Piper multinodum
"Callejas, R",1,0.3774320048619951,Piper hispidum,Piper hispidum
M. Carvalho-Silva,1,0.6422100011643508,Piper fuligineum,Piper fuligineum
"Guimarães, EF",1,0.5517673859512532,Piper anisum,Piper anisum
"Callejas, R",1,0.3774320048619951,Piper xylosteoides,Piper xylosteoides
"Carvalho-Silva, M",1,0.666115846748424,Piper arboreum,Piper arboreum
"Carvalho-Silva, M",1,0.666115846748424,Piper caldense,Piper caldense
R. Callejas Posada,1,0.34733634486387627,Peperomia urocarpa,Peperomia urocarpa
"Carvalho-Silva, M",1,0.666115846748424,Piper macedoi,Piper macedoi
"Marcusso, GM",1,0.49601208795674395,Peperomia magnoliifolia,Peperomia magnoliifolia
D. Monteiro,1,0.6375868427624473,Piper arboreum,Piper arboreum
M. Carvalho-Silva,0,0.6422100011643508,Piper arboreum,Piper arboreum subsp. arboreum
"Carvalho-Silva, M",1,0.666115846748424,Piper miquelianum,Piper miquelianum
"Guimarães, EF",1,0.5517673859512532,Piper vicosanum,Piper vicosanum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",1,0.5517673859512532,Piper corcovadensis,Piper corcovadensis
M. Carvalho-Silva,1,0.6422100011643508,Piper regnellii,Piper regnellii
"Carvalho-Silva, M",1,0.666115846748424,Piper ovatum,Piper ovatum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia alata,Peperomia alata
"Callejas, R",0,0.3774320048619951,Piper,Piper auriculifolium
"Machado-Silva, T.",1,0.9177790424296651,Peperomia corcovadensis,Peperomia corcovadensis
R. Callejas Posada,0,0.34733634486387627,Piper,Piper brasiliense
D. Monteiro,1,0.6375868427624473,Piper corcovadensis,Piper corcovadensis
"Guimarães, EF",0,0.5517673859512532,Piper,Piper schenckii
"Guimarães, EF",1,0.5517673859512532,Piper vicosanum,Piper vicosanum
M. Carvalho-Silva,1,0.6422100011643508,Peperomia macrostachya,Peperomia macrostachya
"Guimarães, EF",1,0.5517673859512532,Peperomia pereskiaefolia,Peperomia pereskiaefolia
"Guimarães, EF",1,0.5517673859512532,Peperomia catharinae,Peperomia catharinae
T. G. Yuncker,0,0.35511217658388483,Piper,Piper amapense
"Marcusso, GM",1,0.49601208795674395,Peperomia pellucida,Peperomia pellucida
R. Callejas Posada,0,0.34733634486387627,Piper,Piper deminutum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia hispidula,Peperomia hispidula
"Machado-Silva, T.",1,0.9177790424296651,Peperomia urocarpa,Peperomia urocarpa
"Machado-Silva, T.",1,0.9177790424296651,Peperomia glabella,Peperomia glabella
T. G. Yuncker,1,0.35511217658388483,Piper arboreum,Piper arboreum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia circinnata,Peperomia circinnata
"Marcusso, GM",1,0.49601208795674395,Peperomia campinasana,Peperomia campinasana
George Azevedo de Queiroz,0,0.45585887617132365,Piper,Piper lepturum lepturum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia arifolia,Peperomia arifolia
"Carvalho-Silva, M",1,0.666115846748424,Piper umbellatum,Piper umbellatum
D. Monteiro,1,0.6375868427624473,Peperomia rotundifolia,Peperomia rotundifolia
"Callejas, R",1,0.3774320048619951,Piper gaudichaudianum,Piper gaudichaudianum
D. Monteiro,1,0.6375868427624473,Piper caldense,Piper caldense
George Azevedo de Queiroz,1,0.45585887617132365,Piper hoffmannseggianum,Piper hoffmannseggianum
"Callejas, R",1,0.3774320048619951,Piper hispidum,Piper hispidum
"Guimarães, EF",1,0.5517673859512532,Piper glabratum,Piper glabratum
"Carvalho-Silva, M",0,0.666115846748424,Piper,Piper bicorne
"Guimarães, EF",0,0.5517673859512532,Peperomia,Peperomia ibiramana
T. G. Yuncker,1,0.35511217658388483,Piper bartlingianum,Piper bartlingianum
"Callejas, R",0,0.3774320048619951,Peperomia blanda,Peperomia blanda langsdorfii
D. Monteiro,1,0.6375868427624473,Piper mikanianum,Piper mikanianum
R. Callejas Posada,1,0.34733634486387627,Peperomia elongata,Peperomia elongata
George Azevedo de Queiroz,1,0.45585887617132365,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",1,0.5517673859512532,Piper vicosanum,Piper vicosanum
"Guimarães, EF",1,0.5517673859512532,Piper peltatum,Piper peltatum
"Callejas, R",1,0.3774320048619951,Piper hispidum,Piper hispidum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia urocarpa,Peperomia urocarpa
"Marcusso, GM",0,0.49601208795674395,Piper,Piper cyrtopodon
George Azevedo de Queiroz,0,0.45585887617132365,Peperomia sincorana,Peperomia incana
"Guimarães, EF",0,0.5517673859512532,Peperomia,Peperomia punicea
"Guimarães, EF",0,0.5517673859512532,Piper corcovadensis,Piper corcovadense
D. Monteiro,1,0.6375868427624473,Piper anisum,Piper anisum
R. Callejas Posada,1,0.34733634486387627,Piper dumosum,Piper dumosum
T. G. Yuncker,1,0.35511217658388483,Piper mikanianum,Piper mikanianum
"Guimarães, EF",1,0.5517673859512532,Peperomia alata,Peperomia alata
"Carvalho-Silva, M",1,0.666115846748424,Piper crassinervium,Piper crassinervium
"Guimarães, EF",1,0.5517673859512532,Indet.,Indet.
"Guimarães, EF",1,0.5517673859512532,Piper anisum,Piper anisum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia tetraphylla,Peperomia tetraphylla
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
T. G. Yuncker,1,0.35511217658388483,Piper hispidum,Piper hispidum
"Guimarães, EF",1,0.5517673859512532,Piper glabratum,Piper glabratum
D. Monteiro,1,0.6375868427624473,Piper mollicomum,Piper mollicomum
"Carvalho-Silva, M",1,0.666115846748424,Piper fuligineum,Piper fuligineum
"Guimarães, EF",0,0.5517673859512532,Peperomia hispidula,Peperomia hispidula sellowiana
"Machado-Silva, T.",1,0.9177790424296651,Piper aduncum,Piper aduncum
M. Carvalho-Silva,1,0.6422100011643508,Piper aduncum,Piper aduncum
D. Monteiro,0,0.6375868427624473,Piper,Piper cubataonum
T. G. Yuncker,1,0.35511217658388483,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",1,0.5517673859512532,Peperomia tetraphylla,Peperomia tetraphylla
"Callejas, R",0,0.3774320048619951,Piper,Piper michelianum hirtellum
"Marcusso, GM",1,0.49601208795674395,Piper marginatum,Piper marginatum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia delicatula,Peperomia delicatula
"Carvalho-Silva, M",1,0.666115846748424,Piper fuligineum,Piper fuligineum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia armondii,Peperomia armondii
T. G. Yuncker,0,0.35511217658388483,Piper,Piper guianense
"Machado-Silva, T.",1,0.9177790424296651,Peperomia castelosensis,Peperomia castelosensis
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
"Guimarães, EF",1,0.5517673859512532,Piper anisum,Piper anisum
"Guimarães, EF",1,0.5517673859512532,Piper glabratum,Piper glabratum
George Azevedo de Queiroz,1,0.45585887617132365,Piper mollicomum,Piper mollicomum
M. Carvalho-Silva,1,0.6422100011643508,Peperomia pellucida,Peperomia pellucida
R. Callejas Posada,0,0.34733634486387627,Piper miquelianum,Piper miquelianum miquelianum
M. Carvalho-Silva,0,0.6422100011643508,Piper arboreum,Piper arboreum tuberculatum
R. Callejas Posada,0,0.34733634486387627,Piper,Piper bolivaranum
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
"Carvalho-Silva, M",1,0.666115846748424,Piper aduncum,Piper aduncum
T. G. Yuncker,1,0.35511217658388483,Peperomia macrostachya,Peperomia macrostachya
"Carvalho-Silva, M",1,0.666115846748424,Piper arboreum,Piper arboreum
"Carvalho-Silva, M",1,0.666115846748424,Piper amalago,Piper amalago
"Carvalho-Silva, M",1,0.666115846748424,Peperomia loxensis,Peperomia loxensis
"Guimarães, EF",1,0.5517673859512532,Peperomia blanda,Peperomia blanda
"Carvalho-Silva, M",1,0.666115846748424,Peperomia glabella,Peperomia glabella
"Callejas, R",1,0.3774320048619951,Peperomia circinnata,Peperomia circinnata
George Azevedo de Queiroz,1,0.45585887617132365,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",0,0.5517673859512532,Peperomia arifolia,Peperomia renifolia
"Callejas, R",1,0.3774320048619951,Piper xylosteoides,Piper xylosteoides
"Guimarães, EF",0,0.5517673859512532,Piper,Piper curruscans
T. G. Yuncker,0,0.35511217658388483,Peperomia circinnata,Peperomia circinnata orbicularis
D. Monteiro,0,0.6375868427624473,Piper arboreum,Piper arboreum hirtellum
T. G. Yuncker,1,0.35511217658388483,Piper tuberculatum,Piper tuberculatum
"Carvalho-Silva, M",1,0.666115846748424,Piper divaricatum,Piper divaricatum
"Guimarães, EF",1,0.5517673859512532,Peperomia arifolia,Peperomia arifolia
"Carvalho-Silva, M",1,0.666115846748424,Peperomia tetraphylla,Peperomia tetraphylla
George Azevedo de Queiroz,1,0.45585887617132365,Piper amplum,Piper amplum
"Callejas, R",0,0.3774320048619951,Piper,Piper baccans
M. Carvalho-Silva,1,0.6422100011643508,Piper tectoniifolium,Piper tectoniifolium
D. Monteiro,1,0.6375868427624473,Piper amalago,Piper amalago
"Callejas, R",1,0.3774320048619951,Piper anonifolium,Piper anonifolium
"Callejas, R",1,0.3774320048619951,Piper divaricatum,Piper divaricatum
"Marcusso, GM",1,0.49601208795674395,Peperomia hilariana,Peperomia hilariana
"Callejas, R",1,0.3774320048619951,Piper caldense,Piper caldense
M. Carvalho-Silva,1,0.6422100011643508,Piper tuberculatum,Piper tuberculatum
"Guimarães, EF",1,0.5517673859512532,Piper tuberculatum,Piper tuberculatum
"Guimarães, EF",0,0.5517673859512532,Piper,Piper piritubanum
"Guimarães, EF",0,0.5517673859512532,Piper amalago,Piper amalago medium
R. Callejas Posada,0,0.34733634486387627,Piper,Piper chumboense
R. Callejas Posada,0,0.34733634486387627,Peperomia,Peperomia warmingii
"Carvalho-Silva, M",1,0.666115846748424,Peperomia serpens,Peperomia serpens
D. Monteiro,1,0.6375868427624473,Piper mollicomum,Piper mollicomum
"Marcusso, GM",1,0.49601208795674395,Peperomia glabella,Peperomia glabella
"Guimarães, EF",1,0.5517673859512532,Peperomia obtusifolia,Peperomia obtusifolia
"Guimarães, EF",0,0.5517673859512532,Piper,Piper saldanhai
T. G. Yuncker,0,0.35511217658388483,Piper,Piper ovalifolium
"Callejas, R",1,0.3774320048619951,Piper umbellatum,Piper umbellatum
"Guimarães, EF",1,0.5517673859512532,Piper caldense,Piper caldense
"Guimarães, EF",1,0.5517673859512532,Piper corcovadensis,Piper corcovadensis
"Guimarães, EF",1,0.5517673859512532,Piper glabratum,Piper glabratum
"Guimarães, EF",1,0.5517673859512532,Peperomia galioides,Peperomia galioides
"Marcusso, GM",0,0.49601208795674395,Piper,Piper erectipilum
"Guimarães, EF",1,0.5517673859512532,Pothomorphe umbellata,Pothomorphe umbellata
George Azevedo de Queiroz,1,0.45585887617132365,Piper amalago,Piper amalago
R. Callejas Posada,1,0.34733634486387627,Peperomia elongata,Peperomia elongata
R. Callejas Posada,1,0.34733634486387627,Peperomia tetraphylla,Peperomia tetraphylla
"Guimarães, EF",1,0.5517673859512532,Peperomia arifolia,Peperomia arifolia
T. G. Yuncker,1,0.35511217658388483,Peperomia corcovadensis,Peperomia corcovadensis
R. Callejas Posada,1,0.34733634486387627,Peperomia diaphanoides,Peperomia diaphanoides
D. Monteiro,1,0.6375868427624473,Peperomia rotundifolia,Peperomia rotundifolia
"Callejas, R",0,0.3774320048619951,Piper,Piper piresii
"Callejas, R",1,0.3774320048619951,Piper hispidum,Piper hispidum
"Guimarães, EF",1,0.5517673859512532,Peperomia urocarpa,Peperomia urocarpa
M. Carvalho-Silva,1,0.6422100011643508,Piper crassinervium,Piper crassinervium
M. Carvalho-Silva,1,0.6422100011643508,Peperomia circinnata,Peperomia circinnata
"Guimarães, EF",1,0.5517673859512532,Piper corcovadensis,Piper corcovadensis
"Marcusso, GM",0,0.49601208795674395,Piper,Piper glabrescens
D. Monteiro,1,0.6375868427624473,Peperomia tetraphylla,Peperomia tetraphylla
"Guimarães, EF",1,0.5517673859512532,Piper arboreum,Piper arboreum
"Marcusso, GM",1,0.49601208795674395,Peperomia subternifolia,Peperomia subternifolia
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
M. Carvalho-Silva,1,0.6422100011643508,Piper fuligineum,Piper fuligineum
R. Callejas Posada,1,0.34733634486387627,Peperomia tenella,Peperomia tenella
T. G. Yuncker,1,0.35511217658388483,Piper arboreum,Piper arboreum
"Guimarães, EF",1,0.5517673859512532,Piper crassinervium,Piper crassinervium
"Guimarães, EF",0,0.5517673859512532,Piper,Piper cubajum
"Marcusso, GM",1,0.49601208795674395,Peperomia galioides,Peperomia galioides
"Carvalho-Silva, M",1,0.666115846748424,Piper ovatum,Piper ovatum
