scientificname,identifiedby_att,correto?,nome_real
Piper aduncum,R. Callejas Posada,1,Piper aduncum
Piper aduncum,R. Callejas Posada,1,Piper aduncum
Piper aduncum,R. Callejas Posada,1,Piper aduncum
Piper aduncum,R. Callejas Posada,1,Piper aduncum
Piper aduncum,R. Callejas Posada,1,Piper aduncum
Piper aduncum,R. Callejas Posada,1,Piper aduncum
Piper aduncum cordulatum,R. Callejas Posada,0,Piper aduncum
Piper aequale,R. Callejas Posada,0,Piper
Piper aequale,M. Carvalho-Silva,0,Piper
Piper aequale,"Guimarães, EF",0,Piper
Piper aequale,M. Carvalho-Silva,0,Piper
Piper aequale,M. Carvalho-Silva,0,Piper
Piper aequale,R. Callejas Posada,0,Piper
Piper aequale,R. Callejas Posada,0,Piper
Piper alatabaccum,R. Callejas Posada,0,Piper
